Ano,Trimestre,Mês,Dia,SKU,Código Cliente,Loja,Quantidade Vendida
2016,Trim 2,maio,15,HL1005,766,Campinas,1
2016,Trim 2,maio,15,HL1011,493,Curitiba,2
2016,Trim 2,maio,15,HL1011,781,Fortaleza,4
2016,Trim 2,maio,15,HL1013,728,São Paulo,5
2016,Trim 2,maio,15,HL1018,659,Campinas,1
2016,Trim 2,maio,15,HL1018,545,Rio de Janeiro,5
2016,Trim 2,maio,15,HL1019,557,Fortaleza,2
2016,Trim 2,maio,16,HL1001,190,Belo Horizonte,2
2016,Trim 2,maio,16,HL1001,197,Recife,3
2016,Trim 2,maio,16,HL1002,681,Nova Iguaçu,1
2016,Trim 2,maio,16,HL1005,537,Rio de Janeiro,5
2016,Trim 2,maio,16,HL1007,179,Guarulhos,4
2016,Trim 2,maio,16,HL1010,227,Recife,1
2016,Trim 2,maio,16,HL1012,608,São Paulo,2
2016,Trim 2,maio,16,HL1013,740,Fortaleza,2
2016,Trim 2,maio,16,HL1015,269,Fortaleza,2
2016,Trim 2,maio,16,HL1016,608,São Paulo,4
2016,Trim 2,maio,16,HL1018,88,Goiânia,1
2016,Trim 2,maio,16,HL1019,637,Curitiba,3
2016,Trim 2,maio,16,HL1020,493,Curitiba,4
2016,Trim 2,maio,16,HL1023,796,Fortaleza,4
2016,Trim 2,maio,16,HL1023,484,São Paulo,2
2016,Trim 2,maio,16,HL1024,263,Fortaleza,3
2016,Trim 2,maio,17,HL1001,430,Belo Horizonte,1
2016,Trim 2,maio,17,HL1002,196,São Paulo,2
2016,Trim 2,maio,17,HL1003,251,Belo Horizonte,5
2016,Trim 2,maio,17,HL1005,568,Belo Horizonte,10
2016,Trim 2,maio,17,HL1007,556,Nova Iguaçu,4
2016,Trim 2,maio,17,HL1007,653,Recife,3
2016,Trim 2,maio,17,HL1010,339,Guarulhos,3
2016,Trim 2,maio,17,HL1010,665,São Paulo,5
2016,Trim 2,maio,17,HL1013,633,Recife,4
2016,Trim 2,maio,17,HL1013,476,Rio de Janeiro,4
2016,Trim 2,maio,17,HL1015,635,Campinas,3
2016,Trim 2,maio,17,HL1015,1312,Nova Iguaçu,3
2016,Trim 2,maio,17,HL1015,752,Salvador,5
2016,Trim 2,maio,17,HL1018,312,São Paulo,5
2016,Trim 2,maio,17,HL1019,40,Niterói,5
2016,Trim 2,maio,17,HL1019,336,Rio de Janeiro,2
2016,Trim 2,maio,17,HL1020,195,Rio de Janeiro,2
2016,Trim 2,maio,17,HL1021,282,Nova Iguaçu,5
2016,Trim 2,maio,17,HL1021,668,Recife,7
2016,Trim 2,maio,17,HL1023,44,Rio de Janeiro,2
2016,Trim 2,maio,17,HL1023,97,Salvador,1
2016,Trim 2,maio,17,HL1023,406,São Paulo,1
2016,Trim 2,maio,18,HL1001,697,Fortaleza,3
2016,Trim 2,maio,18,HL1001,694,Rio de Janeiro,5
2016,Trim 2,maio,18,HL1001,446,São Paulo,2
2016,Trim 2,maio,18,HL1008,466,Goiânia,5
2016,Trim 2,maio,18,HL1015,798,Niterói,5
2016,Trim 2,maio,18,HL1015,389,São Paulo,4
2016,Trim 2,maio,18,HL1018,274,Goiânia,4
2016,Trim 2,maio,18,HL1019,400,São Paulo,3
2016,Trim 2,maio,18,HL1020,300,Campinas,5
2016,Trim 2,maio,18,HL1021,432,Porto Alegre,2
2016,Trim 2,maio,19,HL1001,394,Curitiba,3
2016,Trim 2,maio,19,HL1001,27,Recife,1
2016,Trim 2,maio,19,HL1001,69,São Paulo,3
2016,Trim 2,maio,19,HL1006,399,Guarulhos,3
2016,Trim 2,maio,19,HL1007,377,Rio de Janeiro,5
2016,Trim 2,maio,19,HL1009,759,Goiânia,1
2016,Trim 2,maio,19,HL1014,34,Salvador,2
2016,Trim 2,maio,19,HL1015,373,Recife,5
2016,Trim 2,maio,19,HL1017,231,Nova Iguaçu,2
2016,Trim 2,maio,19,HL1021,387,Goiânia,4
2016,Trim 2,maio,19,HL1021,26,Guarulhos,1
2016,Trim 2,maio,19,HL1023,534,Salvador,3
2016,Trim 2,maio,19,HL1024,471,Fortaleza,2
2016,Trim 2,maio,20,HL1001,666,Belo Horizonte,4
2016,Trim 2,maio,20,HL1002,140,São Paulo,4
2016,Trim 2,maio,20,HL1004,635,Belo Horizonte,4
2016,Trim 2,maio,20,HL1005,155,Rio de Janeiro,5
2016,Trim 2,maio,20,HL1005,198,Salvador,4
2016,Trim 2,maio,20,HL1009,448,Salvador,1
2016,Trim 2,maio,20,HL1009,450,São Paulo,4
2016,Trim 2,maio,20,HL1012,592,Porto Alegre,4
2016,Trim 2,maio,20,HL1013,217,Curitiba,2
2016,Trim 2,maio,20,HL1013,676,Recife,3
2016,Trim 2,maio,20,HL1015,268,Recife,4
2016,Trim 2,maio,20,HL1017,405,Rio de Janeiro,4
2016,Trim 2,maio,20,HL1017,748,São Paulo,1
2016,Trim 2,maio,20,HL1018,540,São Paulo,3
2016,Trim 2,maio,20,HL1020,768,Recife,1
2016,Trim 2,maio,20,HL1021,619,Curitiba,1
2016,Trim 2,maio,20,HL1023,739,Campinas,3
2016,Trim 2,maio,21,HL1001,347,Campinas,3
2016,Trim 2,maio,21,HL1001,144,Recife,5
2016,Trim 2,maio,21,HL1005,651,Belo Horizonte,2
2016,Trim 2,maio,21,HL1005,580,Fortaleza,2
2016,Trim 2,maio,21,HL1005,608,São Paulo,1
2016,Trim 2,maio,21,HL1007,362,Rio de Janeiro,3
2016,Trim 2,maio,21,HL1016,244,Recife,4
2016,Trim 2,maio,21,HL1018,426,Fortaleza,2
2016,Trim 2,maio,21,HL1019,247,Salvador,2
2016,Trim 2,maio,21,HL1022,214,Guarulhos,1
2016,Trim 2,maio,21,HL1022,725,São Paulo,1
2016,Trim 2,maio,21,HL1023,366,Fortaleza,5
2016,Trim 2,maio,21,HL1024,289,Campinas,2
2016,Trim 2,maio,22,HL1001,420,Nova Iguaçu,5
2016,Trim 2,maio,22,HL1001,404,Porto Alegre,4
2016,Trim 2,maio,22,HL1001,408,São Paulo,1
2016,Trim 2,maio,22,HL1004,1209,São Paulo,7
2016,Trim 2,maio,22,HL1005,459,São Paulo,8
2016,Trim 2,maio,22,HL1007,114,São Paulo,4
2016,Trim 2,maio,22,HL1008,637,Curitiba,1
2016,Trim 2,maio,22,HL1008,297,Recife,1
2016,Trim 2,maio,22,HL1008,443,Rio de Janeiro,5
2016,Trim 2,maio,22,HL1013,11,Rio de Janeiro,2
2016,Trim 2,maio,22,HL1013,748,São Paulo,3
2016,Trim 2,maio,22,HL1015,189,Porto Alegre,1
2016,Trim 2,maio,22,HL1018,299,Goiânia,5
2016,Trim 2,maio,22,HL1019,438,Goiânia,1
2016,Trim 2,maio,22,HL1022,705,Curitiba,2
2016,Trim 2,maio,22,HL1023,184,Guarulhos,1
2016,Trim 2,maio,22,HL1024,748,São Paulo,5
2016,Trim 2,maio,23,HL1001,749,Rio de Janeiro,1
2016,Trim 2,maio,23,HL1005,790,Salvador,5
2016,Trim 2,maio,23,HL1006,820,Recife,2
2016,Trim 2,maio,23,HL1007,363,Fortaleza,5
2016,Trim 2,maio,23,HL1008,196,São Paulo,2
2016,Trim 2,maio,23,HL1009,617,São Paulo,2
2016,Trim 2,maio,23,HL1015,386,Porto Alegre,2
2016,Trim 2,maio,23,HL1015,316,São Paulo,3
2016,Trim 2,maio,23,HL1018,445,Fortaleza,4
2016,Trim 2,maio,23,HL1019,316,São Paulo,4
2016,Trim 2,maio,23,HL1020,87,Fortaleza,4
2016,Trim 2,maio,23,HL1021,295,Belo Horizonte,3
2016,Trim 2,maio,24,HL1001,493,Curitiba,5
2016,Trim 2,maio,24,HL1007,286,Fortaleza,2
2016,Trim 2,maio,24,HL1007,57,São Paulo,2
2016,Trim 2,maio,24,HL1008,466,Goiânia,3
2016,Trim 2,maio,24,HL1014,500,Recife,5
2016,Trim 2,maio,24,HL1015,268,Recife,1
2016,Trim 2,maio,24,HL1017,171,Fortaleza,4
2016,Trim 2,maio,24,HL1019,788,Rio de Janeiro,1
2016,Trim 2,maio,24,HL1020,99,Rio de Janeiro,2
2016,Trim 2,maio,25,HL1001,553,Fortaleza,2
2016,Trim 2,maio,25,HL1001,242,Guarulhos,2
2016,Trim 2,maio,25,HL1001,209,São Paulo,3
2016,Trim 2,maio,25,HL1005,468,Fortaleza,1
2016,Trim 2,maio,25,HL1007,205,Guarulhos,2
2016,Trim 2,maio,25,HL1008,145,São Paulo,2
2016,Trim 2,maio,25,HL1009,341,Guarulhos,1
2016,Trim 2,maio,25,HL1009,960,São Paulo,3
2016,Trim 2,maio,25,HL1018,396,Salvador,5
2016,Trim 2,maio,25,HL1021,463,Goiânia,3
2016,Trim 2,maio,25,HL1021,70,Recife,3
2016,Trim 2,maio,25,HL1023,183,Fortaleza,1
2016,Trim 2,maio,25,HL1024,471,Fortaleza,2
2016,Trim 2,maio,25,HL1024,558,Rio de Janeiro,2
2016,Trim 2,maio,26,HL1001,382,São Paulo,1
2016,Trim 2,maio,26,HL1003,299,Goiânia,5
2016,Trim 2,maio,26,HL1005,792,Salvador,2
2016,Trim 2,maio,26,HL1005,53,São Paulo,1
2016,Trim 2,maio,26,HL1006,134,Rio de Janeiro,4
2016,Trim 2,maio,26,HL1008,246,Rio de Janeiro,6
2016,Trim 2,maio,26,HL1010,817,Rio de Janeiro,2
2016,Trim 2,maio,26,HL1014,720,Curitiba,1
2016,Trim 2,maio,26,HL1015,603,Recife,4
2016,Trim 2,maio,26,HL1024,275,Salvador,1
2016,Trim 2,maio,27,HL1002,213,Rio de Janeiro,5
2016,Trim 2,maio,27,HL1005,248,Rio de Janeiro,4
2016,Trim 2,maio,27,HL1007,814,Recife,2
2016,Trim 2,maio,27,HL1007,544,Salvador,1
2016,Trim 2,maio,27,HL1015,364,Guarulhos,3
2016,Trim 2,maio,27,HL1015,105,São Paulo,4
2016,Trim 2,maio,27,HL1018,274,Goiânia,3
2016,Trim 2,maio,27,HL1024,290,Guarulhos,2
2016,Trim 2,maio,28,HL1002,27,Recife,4
2016,Trim 2,maio,28,HL1004,338,Curitiba,3
2016,Trim 2,maio,28,HL1009,224,São Paulo,3
2016,Trim 2,maio,28,HL1013,1680,São Paulo,7
2016,Trim 2,maio,28,HL1018,459,Recife,3
2016,Trim 2,maio,28,HL1018,44,Rio de Janeiro,1
2016,Trim 2,maio,28,HL1023,12,Porto Alegre,5
2016,Trim 2,maio,28,HL1024,478,Curitiba,2
2016,Trim 2,maio,28,HL1024,614,Goiânia,3
2016,Trim 2,maio,29,HL1002,342,Recife,2
2016,Trim 2,maio,29,HL1005,499,Rio de Janeiro,5
2016,Trim 2,maio,29,HL1006,269,Fortaleza,1
2016,Trim 2,maio,29,HL1007,504,Fortaleza,4
2016,Trim 2,maio,29,HL1007,326,Rio de Janeiro,1
2016,Trim 2,maio,29,HL1007,261,São Paulo,5
2016,Trim 2,maio,29,HL1015,529,Campinas,5
2016,Trim 2,maio,29,HL1018,377,Rio de Janeiro,3
2016,Trim 2,maio,29,HL1018,429,São Paulo,4
2016,Trim 2,maio,29,HL1019,510,Campinas,4
2016,Trim 2,maio,29,HL1019,111,São Paulo,2
2016,Trim 2,maio,29,HL1021,314,São Paulo,5
2016,Trim 2,maio,29,HL1023,379,Belo Horizonte,3
2016,Trim 2,maio,29,HL1023,135,Niterói,2
2016,Trim 2,maio,29,HL1024,466,Goiânia,1
2016,Trim 2,maio,29,HL1024,301,Salvador,1
2016,Trim 2,maio,30,HL1001,276,Niterói,2
2016,Trim 2,maio,30,HL1001,665,São Paulo,5
2016,Trim 2,maio,30,HL1003,38,Porto Alegre,2
2016,Trim 2,maio,30,HL1007,499,Rio de Janeiro,3
2016,Trim 2,maio,30,HL1008,786,Belo Horizonte,1
2016,Trim 2,maio,30,HL1009,517,Nova Iguaçu,5
2016,Trim 2,maio,30,HL1015,818,Fortaleza,3
2016,Trim 2,maio,30,HL1015,244,Recife,4
2016,Trim 2,maio,30,HL1015,90,Salvador,4
2016,Trim 2,maio,30,HL1018,384,São Paulo,9
2016,Trim 2,maio,30,HL1020,471,Fortaleza,2
2016,Trim 2,maio,30,HL1023,559,Salvador,5
2016,Trim 2,maio,31,HL1005,369,Guarulhos,5
2016,Trim 2,maio,31,HL1008,180,Belo Horizonte,3
2016,Trim 2,maio,31,HL1015,224,São Paulo,2
2016,Trim 2,maio,31,HL1019,515,Porto Alegre,1
2016,Trim 2,maio,31,HL1024,400,São Paulo,1
2016,Trim 2,junho,1,HL1001,461,Fortaleza,4
2016,Trim 2,junho,1,HL1001,42,Niterói,3
2016,Trim 2,junho,1,HL1001,1140,Recife,6
2016,Trim 2,junho,1,HL1001,698,São Paulo,1
2016,Trim 2,junho,1,HL1002,748,São Paulo,4
2016,Trim 2,junho,1,HL1003,625,Rio de Janeiro,4
2016,Trim 2,junho,1,HL1003,54,Salvador,5
2016,Trim 2,junho,1,HL1007,1296,Fortaleza,3
2016,Trim 2,junho,1,HL1007,75,Guarulhos,2
2016,Trim 2,junho,1,HL1008,407,Rio de Janeiro,2
2016,Trim 2,junho,1,HL1008,312,São Paulo,3
2016,Trim 2,junho,1,HL1009,366,Fortaleza,1
2016,Trim 2,junho,1,HL1009,29,Rio de Janeiro,5
2016,Trim 2,junho,1,HL1011,93,Curitiba,4
2016,Trim 2,junho,1,HL1013,88,Goiânia,4
2016,Trim 2,junho,1,HL1023,547,Recife,3
2016,Trim 2,junho,1,HL1024,420,Nova Iguaçu,5
2016,Trim 2,junho,2,HL1001,292,Fortaleza,5
2016,Trim 2,junho,2,HL1001,378,Porto Alegre,4
2016,Trim 2,junho,2,HL1002,203,Porto Alegre,2
2016,Trim 2,junho,2,HL1004,622,Fortaleza,2
2016,Trim 2,junho,2,HL1005,16,Salvador,5
2016,Trim 2,junho,2,HL1005,261,São Paulo,3
2016,Trim 2,junho,2,HL1007,505,Campinas,3
2016,Trim 2,junho,2,HL1007,414,Goiânia,2
2016,Trim 2,junho,2,HL1008,749,Rio de Janeiro,1
2016,Trim 2,junho,2,HL1008,446,São Paulo,3
2016,Trim 2,junho,2,HL1009,543,Nova Iguaçu,4
2016,Trim 2,junho,2,HL1009,617,São Paulo,3
2016,Trim 2,junho,2,HL1010,312,São Paulo,3
2016,Trim 2,junho,2,HL1015,743,Curitiba,4
2016,Trim 2,junho,2,HL1017,804,Rio de Janeiro,3
2016,Trim 2,junho,2,HL1018,699,Curitiba,3
2016,Trim 2,junho,2,HL1019,820,Recife,1
2016,Trim 2,junho,2,HL1019,105,São Paulo,2
2016,Trim 2,junho,2,HL1021,161,Goiânia,1
2016,Trim 2,junho,2,HL1023,202,São Paulo,5
2016,Trim 2,junho,3,HL1001,61,Curitiba,1
2016,Trim 2,junho,3,HL1001,566,Recife,2
2016,Trim 2,junho,3,HL1006,483,Belo Horizonte,1
2016,Trim 2,junho,3,HL1007,812,Curitiba,5
2016,Trim 2,junho,3,HL1007,543,Nova Iguaçu,3
2016,Trim 2,junho,3,HL1008,244,Recife,5
2016,Trim 2,junho,3,HL1008,993,São Paulo,7
2016,Trim 2,junho,3,HL1009,781,Fortaleza,2
2016,Trim 2,junho,3,HL1009,268,Recife,1
2016,Trim 2,junho,3,HL1010,737,São Paulo,4
2016,Trim 2,junho,3,HL1015,408,São Paulo,1
2016,Trim 2,junho,3,HL1017,465,Guarulhos,1
2016,Trim 2,junho,3,HL1018,433,Guarulhos,5
2016,Trim 2,junho,3,HL1019,612,Fortaleza,5
2016,Trim 2,junho,3,HL1023,53,São Paulo,3
2016,Trim 2,junho,3,HL1024,316,São Paulo,2
2016,Trim 2,junho,4,HL1001,509,Recife,1
2016,Trim 2,junho,4,HL1003,1832,Fortaleza,11
2016,Trim 2,junho,4,HL1008,521,Porto Alegre,7
2016,Trim 2,junho,4,HL1013,776,São Paulo,5
2016,Trim 2,junho,4,HL1015,15,Salvador,5
2016,Trim 2,junho,4,HL1018,310,São Paulo,4
2016,Trim 2,junho,4,HL1019,202,São Paulo,3
2016,Trim 2,junho,4,HL1023,436,Porto Alegre,2
2016,Trim 2,junho,4,HL1023,817,Rio de Janeiro,2
2016,Trim 2,junho,5,HL1001,354,Fortaleza,3
2016,Trim 2,junho,5,HL1001,670,Recife,4
2016,Trim 2,junho,5,HL1005,213,Rio de Janeiro,5
2016,Trim 2,junho,5,HL1005,822,São Paulo,5
2016,Trim 2,junho,5,HL1008,388,Belo Horizonte,2
2016,Trim 2,junho,5,HL1009,178,Curitiba,1
2016,Trim 2,junho,5,HL1013,164,Salvador,5
2016,Trim 2,junho,5,HL1014,156,Salvador,5
2016,Trim 2,junho,5,HL1015,814,Recife,2
2016,Trim 2,junho,5,HL1015,286,Salvador,8
2016,Trim 2,junho,5,HL1018,531,Rio de Janeiro,4
2016,Trim 2,junho,5,HL1018,605,Salvador,6
2016,Trim 2,junho,5,HL1018,104,São Paulo,2
2016,Trim 2,junho,5,HL1019,818,Fortaleza,4
2016,Trim 2,junho,5,HL1023,777,Recife,1
2016,Trim 2,junho,5,HL1023,749,Rio de Janeiro,5
2016,Trim 2,junho,5,HL1024,354,Fortaleza,2
2016,Trim 2,junho,6,HL1001,643,Curitiba,2
2016,Trim 2,junho,6,HL1001,503,Fortaleza,1
2016,Trim 2,junho,6,HL1001,259,Rio de Janeiro,1
2016,Trim 2,junho,6,HL1001,792,Salvador,3
2016,Trim 2,junho,6,HL1005,557,Fortaleza,1
2016,Trim 2,junho,6,HL1008,494,Recife,3
2016,Trim 2,junho,6,HL1008,28,Rio de Janeiro,5
2016,Trim 2,junho,6,HL1008,382,São Paulo,5
2016,Trim 2,junho,6,HL1009,437,Salvador,3
2016,Trim 2,junho,6,HL1009,316,São Paulo,2
2016,Trim 2,junho,6,HL1011,443,Rio de Janeiro,4
2016,Trim 2,junho,6,HL1013,255,Fortaleza,3
2016,Trim 2,junho,6,HL1013,512,Goiânia,2
2016,Trim 2,junho,6,HL1013,434,Niterói,2
2016,Trim 2,junho,6,HL1014,380,Recife,4
2016,Trim 2,junho,6,HL1015,553,Fortaleza,2
2016,Trim 2,junho,6,HL1015,53,São Paulo,3
2016,Trim 2,junho,6,HL1018,357,Belo Horizonte,4
2016,Trim 2,junho,6,HL1020,349,Goiânia,4
2016,Trim 2,junho,6,HL1021,797,São Paulo,1
2016,Trim 2,junho,6,HL1023,429,São Paulo,2
2016,Trim 2,junho,6,HL1024,534,Salvador,5
2016,Trim 2,junho,7,HL1001,483,Belo Horizonte,5
2016,Trim 2,junho,7,HL1001,49,São Paulo,1
2016,Trim 2,junho,7,HL1002,718,São Paulo,4
2016,Trim 2,junho,7,HL1005,597,Recife,4
2016,Trim 2,junho,7,HL1009,187,Guarulhos,5
2016,Trim 2,junho,7,HL1009,335,Recife,3
2016,Trim 2,junho,7,HL1015,470,Belo Horizonte,4
2016,Trim 2,junho,7,HL1017,22,Curitiba,2
2016,Trim 2,junho,7,HL1019,675,Salvador,5
2016,Trim 2,junho,7,HL1023,437,Salvador,5
2016,Trim 2,junho,8,HL1002,41,Guarulhos,3
2016,Trim 2,junho,8,HL1002,57,São Paulo,5
2016,Trim 2,junho,8,HL1005,618,Campinas,2
2016,Trim 2,junho,8,HL1005,238,Curitiba,2
2016,Trim 2,junho,8,HL1007,153,Guarulhos,4
2016,Trim 2,junho,8,HL1008,551,Salvador,4
2016,Trim 2,junho,8,HL1009,224,São Paulo,2
2016,Trim 2,junho,8,HL1015,520,Belo Horizonte,2
2016,Trim 2,junho,8,HL1015,871,Rio de Janeiro,9
2016,Trim 2,junho,8,HL1018,723,Goiânia,1
2016,Trim 2,junho,8,HL1020,820,Recife,2
2016,Trim 2,junho,8,HL1023,508,Belo Horizonte,4
2016,Trim 2,junho,9,HL1002,148,Rio de Janeiro,2
2016,Trim 2,junho,9,HL1005,622,Fortaleza,5
2016,Trim 2,junho,9,HL1005,564,Guarulhos,1
2016,Trim 2,junho,9,HL1006,803,Curitiba,3
2016,Trim 2,junho,9,HL1008,256,Guarulhos,2
2016,Trim 2,junho,9,HL1008,5,Recife,3
2016,Trim 2,junho,9,HL1008,362,Rio de Janeiro,3
2016,Trim 2,junho,9,HL1008,772,São Paulo,2
2016,Trim 2,junho,9,HL1012,105,São Paulo,2
2016,Trim 2,junho,9,HL1013,542,Belo Horizonte,4
2016,Trim 2,junho,9,HL1013,597,Recife,4
2016,Trim 2,junho,9,HL1013,312,São Paulo,5
2016,Trim 2,junho,9,HL1015,338,Curitiba,3
2016,Trim 2,junho,9,HL1018,613,Belo Horizonte,3
2016,Trim 2,junho,9,HL1021,240,Curitiba,1
2016,Trim 2,junho,9,HL1021,104,São Paulo,4
2016,Trim 2,junho,9,HL1022,175,Guarulhos,2
2016,Trim 2,junho,9,HL1023,255,Fortaleza,5
2016,Trim 2,junho,9,HL1023,236,Niterói,3
2016,Trim 2,junho,10,HL1001,791,Nova Iguaçu,3
2016,Trim 2,junho,10,HL1003,76,Rio de Janeiro,4
2016,Trim 2,junho,10,HL1009,354,Fortaleza,4
2016,Trim 2,junho,10,HL1010,247,Salvador,1
2016,Trim 2,junho,10,HL1013,284,Rio de Janeiro,1
2016,Trim 2,junho,10,HL1014,503,Fortaleza,2
2016,Trim 2,junho,10,HL1015,562,Goiânia,1
2016,Trim 2,junho,10,HL1015,136,Guarulhos,1
2016,Trim 2,junho,10,HL1018,217,Curitiba,3
2016,Trim 2,junho,10,HL1018,479,Guarulhos,5
2016,Trim 2,junho,10,HL1021,411,Campinas,4
2016,Trim 2,junho,10,HL1023,503,Fortaleza,5
2016,Trim 2,junho,10,HL1023,698,São Paulo,4
2016,Trim 2,junho,10,HL1024,400,São Paulo,1
2016,Trim 2,junho,11,HL1001,443,Rio de Janeiro,4
2016,Trim 2,junho,11,HL1002,776,São Paulo,5
2016,Trim 2,junho,11,HL1003,134,Rio de Janeiro,4
2016,Trim 2,junho,11,HL1007,44,Rio de Janeiro,1
2016,Trim 2,junho,11,HL1008,535,São Paulo,4
2016,Trim 2,junho,11,HL1009,628,Curitiba,2
2016,Trim 2,junho,11,HL1018,108,Campinas,4
2016,Trim 2,junho,11,HL1018,196,São Paulo,4
2016,Trim 2,junho,11,HL1021,702,Porto Alegre,4
2016,Trim 2,junho,11,HL1023,83,Guarulhos,5
2016,Trim 2,junho,11,HL1023,814,Recife,5
2016,Trim 2,junho,11,HL1024,190,Belo Horizonte,2
2016,Trim 2,junho,12,HL1002,49,São Paulo,5
2016,Trim 2,junho,12,HL1003,279,Fortaleza,1
2016,Trim 2,junho,12,HL1005,264,Salvador,3
2016,Trim 2,junho,12,HL1006,531,Rio de Janeiro,2
2016,Trim 2,junho,12,HL1008,265,Campinas,5
2016,Trim 2,junho,12,HL1010,363,Fortaleza,4
2016,Trim 2,junho,12,HL1010,27,Recife,2
2016,Trim 2,junho,12,HL1012,342,Recife,5
2016,Trim 2,junho,12,HL1017,237,Salvador,1
2016,Trim 2,junho,12,HL1018,487,Nova Iguaçu,2
2016,Trim 2,junho,12,HL1019,403,Guarulhos,2
2016,Trim 2,junho,12,HL1022,97,Salvador,2
2016,Trim 2,junho,12,HL1023,725,São Paulo,5
2016,Trim 2,junho,13,HL1001,489,Porto Alegre,3
2016,Trim 2,junho,13,HL1002,408,São Paulo,1
2016,Trim 2,junho,13,HL1007,740,Fortaleza,4
2016,Trim 2,junho,13,HL1007,291,Goiânia,4
2016,Trim 2,junho,13,HL1008,396,Salvador,4
2016,Trim 2,junho,13,HL1009,743,Curitiba,1
2016,Trim 2,junho,13,HL1009,255,Fortaleza,4
2016,Trim 2,junho,13,HL1011,797,São Paulo,3
2016,Trim 2,junho,13,HL1014,515,Porto Alegre,4
2016,Trim 2,junho,13,HL1014,617,São Paulo,1
2016,Trim 2,junho,13,HL1015,720,Curitiba,4
2016,Trim 2,junho,13,HL1015,644,Porto Alegre,2
2016,Trim 2,junho,13,HL1015,111,São Paulo,4
2016,Trim 2,junho,13,HL1018,775,Salvador,1
2016,Trim 2,junho,13,HL1019,654,Niterói,2
2016,Trim 2,junho,13,HL1019,245,Salvador,5
2016,Trim 2,junho,13,HL1021,783,Belo Horizonte,3
2016,Trim 2,junho,13,HL1021,646,Salvador,3
2016,Trim 2,junho,13,HL1024,27,Recife,5
2016,Trim 2,junho,14,HL1001,163,Fortaleza,3
2016,Trim 2,junho,14,HL1002,818,Fortaleza,1
2016,Trim 2,junho,14,HL1003,1,Curitiba,3
2016,Trim 2,junho,14,HL1005,693,Belo Horizonte,4
2016,Trim 2,junho,14,HL1007,873,São Paulo,4
2016,Trim 2,junho,14,HL1009,751,Curitiba,1
2016,Trim 2,junho,14,HL1009,438,Goiânia,4
2016,Trim 2,junho,14,HL1009,27,Recife,2
2016,Trim 2,junho,14,HL1012,797,São Paulo,4
2016,Trim 2,junho,14,HL1013,240,Curitiba,3
2016,Trim 2,junho,14,HL1013,655,Nova Iguaçu,1
2016,Trim 2,junho,14,HL1020,664,Porto Alegre,3
2016,Trim 2,junho,14,HL1021,572,Rio de Janeiro,3
2016,Trim 2,junho,14,HL1024,377,Rio de Janeiro,4
2016,Trim 2,junho,15,HL1001,519,Fortaleza,4
2016,Trim 2,junho,15,HL1005,797,São Paulo,2
2016,Trim 2,junho,15,HL1007,657,Fortaleza,1
2016,Trim 2,junho,15,HL1007,773,São Paulo,3
2016,Trim 2,junho,15,HL1008,6,Porto Alegre,5
2016,Trim 2,junho,15,HL1012,509,Recife,4
2016,Trim 2,junho,15,HL1013,650,São Paulo,3
2016,Trim 2,junho,15,HL1021,335,Recife,1
2016,Trim 2,junho,16,HL1001,405,Rio de Janeiro,3
2016,Trim 2,junho,16,HL1001,312,São Paulo,4
2016,Trim 2,junho,16,HL1007,310,São Paulo,3
2016,Trim 2,junho,16,HL1008,257,Campinas,4
2016,Trim 2,junho,16,HL1008,814,Recife,2
2016,Trim 2,junho,16,HL1009,429,São Paulo,2
2016,Trim 2,junho,16,HL1011,117,Recife,2
2016,Trim 2,junho,16,HL1013,293,Curitiba,2
2016,Trim 2,junho,16,HL1013,480,Fortaleza,2
2016,Trim 2,junho,16,HL1015,198,Salvador,3
2016,Trim 2,junho,16,HL1016,651,Belo Horizonte,1
2016,Trim 2,junho,16,HL1018,466,Goiânia,2
2016,Trim 2,junho,16,HL1018,314,São Paulo,4
2016,Trim 2,junho,16,HL1019,66,Curitiba,4
2016,Trim 2,junho,16,HL1019,299,Goiânia,5
2016,Trim 2,junho,16,HL1021,542,Belo Horizonte,3
2016,Trim 2,junho,16,HL1021,47,Guarulhos,1
2016,Trim 2,junho,16,HL1021,424,São Paulo,6
2016,Trim 2,junho,16,HL1023,513,Recife,4
2016,Trim 2,junho,16,HL1024,286,Fortaleza,1
2016,Trim 2,junho,17,HL1001,364,Guarulhos,4
2016,Trim 2,junho,17,HL1001,111,São Paulo,5
2016,Trim 2,junho,17,HL1009,387,Goiânia,1
2016,Trim 2,junho,17,HL1014,388,Belo Horizonte,4
2016,Trim 2,junho,17,HL1015,807,Niterói,3
2016,Trim 2,junho,17,HL1015,989,Nova Iguaçu,3
2016,Trim 2,junho,17,HL1015,593,Salvador,2
2016,Trim 2,junho,17,HL1017,243,Campinas,3
2016,Trim 2,junho,17,HL1018,123,Belo Horizonte,1
2016,Trim 2,junho,17,HL1018,448,São Paulo,10
2016,Trim 2,junho,17,HL1019,138,Campinas,1
2016,Trim 2,junho,17,HL1019,162,Goiânia,3
2016,Trim 2,junho,17,HL1019,303,São Paulo,1
2016,Trim 2,junho,17,HL1021,540,São Paulo,1
2016,Trim 2,junho,17,HL1023,320,São Paulo,2
2016,Trim 2,junho,17,HL1024,58,Belo Horizonte,3
2016,Trim 2,junho,18,HL1001,44,Rio de Janeiro,2
2016,Trim 2,junho,18,HL1002,314,São Paulo,4
